"exactround","asset_fund_manager","payoff_human","asset_human","payoff_algo","payoff_stock","algo_random","block","finlit_q1","finlit_q2","finlit_q3","finlit_q4","finlit_q5","finlit_q6","finlit_q7","finlit_q8","time_quiz","numeracy_answer1","numeracy_answer2","numeracy_answer3","numeracy_answer4","numeracy_q1","numeracy_q2","numeracy_q3","numeracy_q4","score","rank","rank_adj","fund_manager","choiceblock","choice_algo_minus2","choice_algo_minus1","choice_equal_fee","choice_algo_plus1","choice_algo_plus2","random_cost_drawn","payment_block_net","paymentblock_gross","costblock","block_drawn_for_payoff","final_payoff","motivation_verbal","feedback_verbal","state","payoff_bond","session","id","Q1_Fund","Q1_Alg","Q1_Random","Q2_Fund","Q2_Alg","Q2_Random","Q3_Fund","Q3_Alg","Q3_Random","Q4_Fund","Q4_Alg","Q4_Random","Q5_Fund","Q5_Alg","Q5_Random","Q6_Fund","Q6_Alg","Q6_Random","Q7_Fund","Q7_Alg","Q7_Random","gender","age","investstocks","risk","trust","econskill","return_beliefs","learning","qualitative_data","data_aggregation","data_weighting","outliers","competition_outgroup","asset_algo","trial"
106,NA,3,0,3,5,1,10,1,1,1,1,1,1,1,1,179,20,20,18,30,0,1,0,1,10,2,2.079523488,0,0,1,1,1,0,0,1,14,14,0,8,26,"Cost for investing in each; When payments were equal it depended on whom I \""trusted\"" more depending on previous outcomes.","",1,3,11,1,3,NA,0,2,NA,0,NA,2,1,NA,4,1,NA,3,1,4,NA,0,2,NA,0,0,20,0,6,0,4,3,2,4,2,3,4,2,0,6
11,NA,3,0,3,1,0,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,1
12,NA,3,0,3,5,1,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,2
13,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
14,NA,1,1,3,1,1,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,4
15,NA,3,0,3,1,0,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,5
16,NA,5,1,3,5,0,1,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,6
21,NA,3,0,3,5,0,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,1
22,NA,3,0,5,5,0,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,2
23,NA,5,1,5,5,0,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
24,NA,1,1,1,1,0,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
25,NA,5,1,5,5,0,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
26,NA,5,1,5,5,1,2,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,4,20,22,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,6
31,NA,3,0,1,1,1,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
32,NA,3,0,3,1,0,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,2
33,NA,3,0,3,1,1,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,3
34,NA,3,0,3,1,1,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,4
35,NA,5,1,3,5,0,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,5
36,NA,1,1,3,1,1,3,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,0,0,1,16,16,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,6
41,NA,3,0,1,1,1,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
42,NA,3,0,3,1,0,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,2
43,NA,3,0,3,5,0,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,3
44,NA,3,0,3,1,1,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,4
45,NA,3,0,3,1,0,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,5
46,NA,1,1,3,1,1,4,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,5,12,16,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,6
51,NA,3,0,5,5,1,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
52,NA,1,1,1,1,0,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,2
53,NA,1,1,1,1,1,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
54,NA,1,1,3,1,1,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,4
55,NA,1,1,3,1,0,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,5
56,NA,1,1,3,1,1,5,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,1,1,1,1,0,0,5,6,8,2,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",0,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,6
61,NA,3,0,5,5,1,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
62,NA,5,1,5,5,0,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,2
63,NA,1,1,1,1,1,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
64,NA,1,1,1,1,0,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
65,NA,5,1,5,5,1,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
66,NA,5,1,5,5,0,6,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,0,0,0,1,1,5,18,22,4,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,6
71,NA,3,0,5,5,1,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
72,NA,5,1,5,5,0,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,2
73,NA,5,1,5,5,1,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
74,NA,5,1,5,5,1,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
75,NA,5,1,5,5,1,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
76,NA,5,1,5,5,0,7,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,0,0,1,1,1,30,30,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,6
81,NA,3,0,5,5,1,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
82,NA,5,1,5,5,0,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,2
83,NA,5,1,5,5,1,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
84,NA,5,1,5,5,1,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
85,NA,5,1,5,5,0,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
86,NA,1,1,1,1,1,8,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,0,1,1,4,23,26,3,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,6
91,NA,3,0,1,1,1,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
92,NA,3,0,3,5,1,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,2
93,NA,3,0,3,5,0,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,3
94,NA,5,1,5,5,1,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
95,NA,5,1,5,5,0,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
96,NA,5,1,5,5,0,9,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,2,21,22,1,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,6
101,NA,3,0,1,1,1,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,1
102,NA,3,0,3,5,1,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,2
103,NA,3,0,5,5,1,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,3
104,NA,1,1,1,1,0,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,4
105,NA,1,1,1,1,1,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,1,5
106,NA,3,0,3,5,1,10,1,1,1,1,0,1,1,1,118,10,20,50,30,0,1,1,1,10,2,2.019157211,0,0,1,1,1,1,1,1,14,14,0,1,16,"the cost. When it comes to the same cost, I choose it randomly.","",1,3,11,2,NA,4,1,NA,3,1,4,NA,0,NA,5,1,NA,5,1,NA,2,1,1,NA,0,0,24,1,6,7,5,2,3,4,1,1,4,1,0,6
11,0,3,0,3,1,0,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,0,1
12,0,3,0,3,5,1,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,0,2
13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,1,3
14,1,1,1,3,1,1,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,0,4
15,0,3,0,3,1,0,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,0,5
16,1,5,1,3,5,0,1,1,1,1,1,1,0,1,1,194,25,20,50,30,1,1,1,1,11,1,1.052778502,1,-99,NA,NA,NA,NA,NA,1,16,16,0,4,16,"Historic data","",0,3,11,3,NA,4,1,NA,4,1,NA,1,1,2,NA,0,NA,3,1,2,NA,0,NA,3,1,1,22,1,7,3,6,2,2,5,2,3,2,3,0,6
